Date,Close,High,Low,Open,Volume
2020-03-25,59.504520416259766,62.58977733010226,59.20883946854917,60.77206840473627,303602000
2020-03-26,62.63583755493164,62.6940018839561,59.70811342087556,59.74689210565115,252087200
2020-03-27,60.04256820678711,62.01296235265456,59.875338378207296,61.25679655191656,204216800
2020-03-30,61.75605392456055,61.92813199578418,60.44487900563897,60.76964580920623,167976400
2020-03-31,61.63003540039063,63.61739674195396,61.0750298122147,61.94753171735904,197002000
2020-04-01,58.38724136352539,60.28008186649483,57.95583869541803,59.74203967177421,176218400
2020-04-02,59.36152648925781,59.41484624870322,57.41536636391571,58.2490894772747,165934000
2020-04-03,58.50841522216797,59.548143090432646,57.91705333235699,58.84529712521429,129880000
2020-04-06,63.61252975463867,63.76763704071879,60.44002326757543,60.80840954375645,201820400
2020-04-07,62.87576675415039,65.84954352590515,62.77155320925698,65.6314125205115,202887200
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200
2020-04-09,64.95036315917969,65.45447850037023,64.15300028948886,65.12244490348174,161834800
2020-04-13,66.2252197265625,66.33428526101915,64.42689577550759,65.02795441226466,131022800
2020-04-14,69.56977081298828,69.86060717517675,67.38852028540254,67.86112752488982,194994800
2020-04-15,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400
2020-04-16,69.4825439453125,69.8485117816668,68.43069705947066,69.64977379131028,157125200
2020-04-17,68.53973388671875,69.54553862943841,67.1001079878715,68.99780003465911,215250000
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200
2020-04-21,65.04248046875,67.19464932019156,64.3299378788463,66.95955863717874,180991600
2020-04-22,66.91593933105469,67.35218660120425,65.9707319815453,66.3124548186049,116862400
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400
2020-04-24,68.58094787597656,68.5906443947667,67.13405124110245,67.18252643877639,126161200
2020-04-27,68.62943267822266,68.9614663795542,67.84902922262711,68.29739158061335,117087600
2020-04-28,67.51698303222656,69.27410181526112,67.42489198474726,69.09233090667134,112004800
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800
2020-04-30,71.2057113647461,71.3826376879092,69.88484737820362,70.27504532581419,183064000
2020-05-01,70.0593490600586,72.46599383609758,69.27894575366496,69.37588874776901,240616800
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000
2020-05-05,72.11701965332031,72.95074302242175,71.3656982293153,71.51111647207097,147751200
2020-05-06,72.86105346679688,73.49361268962589,72.43449536031221,72.81984880576161,142333600
2020-05-07,73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400
2020-05-11,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400
2020-05-12,75.67801666259766,77.69019956686239,75.5565080151993,77.2381835420649,162301200
2020-05-13,74.76426696777344,76.78131490249868,73.68526961866718,75.85784476081635,200622400
2020-05-14,75.22358703613281,75.28434136914274,73.27701583327868,74.00121015262513,158929200
2020-05-15,74.77885437011719,74.82502825231288,72.95622454544424,72.99025052866202,166348400
2020-05-18,76.54073333740234,76.9149820882663,75.41313682455909,76.10573767259497,135178400
2020-05-19,76.09842681884766,77.40585342154391,76.0668333890782,76.55772557449362,101729600
2020-05-20,77.57843017578125,77.64889986651394,76.91984782717635,76.95873149256379,111504800
2020-05-21,77.00003051757812,77.98182245463944,76.7618709013521,77.43989122316047,102688800
2020-05-22,77.49578094482422,77.57840592683334,76.6354977307433,76.73756083121987,81803200
2020-05-26,76.97085571289062,78.79591020427941,76.91495907592241,78.61607981377851,125522000
2020-05-27,77.30622863769531,77.45204049887009,76.08628447900834,76.82749168318873,112945200
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800
2020-05-29,77.26490020751953,78.04498345448154,76.9076645757953,77.58325219172917,153532400
2020-06-01,78.21510314941406,78.33661177403135,77.08749955314255,77.21873094429264,80791200
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800
2020-06-03,79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400
2020-06-05,80.56023406982422,80.62098839416043,78.55048369064991,78.5796445797234,137250400
2020-06-08,81.03654479980469,81.07057078079636,79.54442247076808,80.25646136244434,95654400
2020-06-09,83.59551239013672,83.98919920003063,80.68417010070951,80.71576353395018,147712400
2020-06-10,85.74624633789062,86.21526807331028,84.10587912105589,84.54573995922894,166651600
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400
2020-06-12,82.33424377441406,84.52139908925585,81.22122799958797,83.77290920023673,200146000
2020-06-15,83.35246276855469,84.00617959624235,80.82265295668944,80.98547773548691,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44244384765625,86.36833908315948,85.32093520870518,86.30758476368395,114406400
2020-06-18,85.4764633178711,85.89445330068732,84.86648762356708,85.39869601495222,96820400
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000
2020-06-22,87.21160125732422,87.35498054805204,85.33550774901583,85.3816816208449,135445200
2020-06-23,89.07311248779297,90.49476488581809,88.03785662792788,88.4582791409651,212155600
2020-06-24,87.50080108642578,89.62234460688504,87.12655239933392,88.7013070407747,192623200
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400
2020-06-26,85.93818664550781,88.77905873731159,85.78994227456904,88.5579121618439,205256800
2020-06-29,87.9188003540039,88.01358066282918,85.36711865011787,85.84586303787991,130646000
2020-06-30,88.65269470214844,88.9394607092836,87.48621480460635,87.50565292250278,140223200
2020-07-01,88.48500061035156,89.2748066128043,88.43640161382518,88.73045038740587,110737200
2020-07-02,88.48500061035156,90.0305940593183,88.37078963118077,89.39389009933322,114041600
2020-07-06,90.85201263427734,91.32103421004692,89.88480117911871,89.91639461248228,118655600
2020-07-07,90.57010650634766,92.0111971304832,90.45832063925832,91.23111377416458,112424400
2020-07-08,92.67950439453124,92.71109782941652,91.46198537616378,91.54947545863833,117092000
2020-07-09,93.07804107666016,93.62725502908616,92.0282047566612,93.57379093641129,125642800
2020-07-10,93.24085998535156,93.29918917048931,92.0597996685609,92.67220049027108,90257200
2020-07-13,92.81072235107422,97.1631623533042,92.5968659763704,94.54829427109546,191649200
2020-07-14,94.34659576416016,94.53857406439258,91.25541584676948,92.19102638698897,170989200
2020-07-15,94.99545288085938,96.47542722006057,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.8265380859375,94.68438876337166,93.2262851246984,93.86542173959128,110577600
2020-07-17,93.63699340820312,94.43408983970497,93.16310671610417,94.27856262727252,92186800
2020-07-20,95.61029052734376,95.74881216241435,93.37939358732925,93.72448140194916,90318000
2020-07-21,94.29071807861328,96.4778739103337,94.0404105411906,96.40253913610066,103433200
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808743,93.99179351166632,89001600
2020-07-23,90.25173950195312,94.36601940031956,89.44006284876363,94.28825210729252,197004400
2020-07-24,90.02815246582031,90.37324016307326,86.65507244466046,88.44611549067893,185438800
2020-07-27,92.16188049316406,92.25422825579042,90.86903406529392,91.09260583305284,121214000
2020-07-28,90.64788055419922,91.90914086643645,90.64301546203014,91.7317355771427,103625600
2020-07-29,92.3854522705078,92.57014778095314,91.09503107606254,91.13148218567702,90329200
2020-07-30,93.50334167480467,93.60783733719364,91.14850337011598,91.55677066710048,158130000
2020-07-31,103.29206085205078,103.44273037041388,98.0088604443455,100.01132775994397,374336800
2020-08-03,105.894775390625,108.51935893981128,104.87896498205056,105.17787147768598,308151200
2020-08-04,106.60195922851562,107.69553697101212,105.36013709111648,106.08433124379282,173071600
2020-08-05,106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790057,121776800
2020-08-06,110.7210922241211,111.21684951983973,106.73075289757836,107.3212830698956,202428800
2020-08-07,108.20376586914062,110.69918395823288,107.40523237781792,110.24148657363268,198045600
2020-08-10,109.77649688720705,110.79657580812425,107.12039705946748,109.65233223130258,212403600
2020-08-11,106.51173400878906,109.53788274847822,106.251234956207,109.0388021667046,187902400
2020-08-12,110.05158996582033,110.30965211624508,107.41009717699764,107.6048585408266,165598000
2020-08-13,111.9992446899414,113.00471686377212,110.94507845537645,111.43442627597456,210082000
2020-08-14,111.8994369506836,111.9895142842953,110.0856907583412,111.8239663506483,165565200
2020-08-17,111.60726165771484,113.04852095183266,110.97914996990065,113.02417392493486,119561600
2020-08-18,112.53726196289062,112.96330892543268,111.02296903312585,111.35893868376326,105633600
2020-08-19,112.67845916748048,114.0953713742569,112.58351542519954,112.94626159259325,145538000
2020-08-20,115.17877197265624,115.29319632845385,112.70282683961904,112.71987050380967,126907200
2020-08-21,121.11419677734376,121.5986706526925,116.12822744023912,116.14039723854331,338054800
2020-08-24,122.56277465820312,125.41364330957006,120.6930385967988,125.3284249869882,345937600
2020-08-25,121.55729675292967,121.90300674261194,119.83119859572422,121.43313953220417,211495600
2020-08-26,123.21036529541016,123.66806272085744,121.80805955440918,122.87683252443458,163022400
2020-08-27,121.73744201660156,124.1476490247268,120.5907617170358,123.81411631076068,155552400
2020-08-28,121.54025268554688,123.13244579194858,121.31627042883116,122.71370217000428,187630000
2020-08-31,125.6619644165039,127.570661771966,122.70155254402836,124.24019284317772,225702700
2020-09-01,130.66741943359375,131.27119913454118,127.11297533286708,129.28459407612894,151948100
2020-09-02,127.9601821899414,134.36793159802133,123.67537209267218,133.9881416796695,200119000
2020-09-03,117.7155532836914,125.46717239071351,117.34550374738473,123.58770382002211,257599600
2020-09-04,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200
2020-09-08,109.86658477783205,115.87506402567054,109.73025030829416,110.96700083329368,231366600
2020-09-09,114.24877166748048,116.02112702129683,112.24270116526816,114.19034473779914,176940500
2020-09-10,110.51901245117188,117.34550401835628,109.55493113746954,117.20916958731428,182274400
2020-09-11,109.06803894042967,112.2134865467846,107.12039538792202,111.57076060821522,180860300
2020-09-14,112.34007263183594,112.89515070723368,109.84709144123131,111.71682733418476,140150100
2020-09-15,112.51535034179688,115.71922434822024,110.63587432677252,115.23231354049032,184642000
2020-09-16,109.1946258544922,112.96331855332303,109.1069854666838,112.2134791043946,154679000
2020-09-17,107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000
2020-09-18,104.04309844970705,107.9773386911778,103.31273223375833,107.50990847358544,287104900
2020-09-21,107.1982879638672,107.30540893869026,100.40100964447096,101.80331518421332,195713800
2020-09-22,108.8830108642578,109.9055267053134,106.30238909052136,109.73023848769446,183055400
2020-09-23,104.31578826904295,109.17515670886098,103.97494471367466,108.69798613288378,150718700
2020-09-24,105.3869857788086,107.36384264511427,102.25127870963266,102.41682661585128,167743300
2020-09-25,109.34071350097656,109.49652855947328,104.85139428601482,105.59150095453244,149981400
2020-09-28,111.95054626464844,112.30112268518972,109.82761457566852,111.99924032348429,137672400
2020-09-29,111.1033172607422,112.29138095636048,110.59693323178644,111.55128179324592,99382200
2020-09-30,112.77830505371094,114.19035118127653,110.64564027362456,110.8111882035102,142675200
2020-10-01,113.73262786865234,114.6382822722583,112.79776000519932,114.5603747595532,116120400
2020-10-02,110.0613250732422,112.3498120079921,109.28227217240112,109.93473092714387,144712000
2020-10-05,113.45024871826172,113.59632348580747,110.57747715177082,110.92805362201211,106243800
2020-10-06,110.19766998291016,113.0801813977596,109.31148864679248,112.67117062665211,161498200
2020-10-07,112.0674057006836,112.52510309938262,111.14227060574488,111.6194485995252,96849000
2020-10-08,111.96028137207033,113.3528466919774,111.59022437328176,113.20677195191192,83477200
2020-10-09,113.90792083740234,113.93713429847531,111.9115834611595,112.26215985337453,100506900
2020-10-12,121.14344024658205,121.90302010472617,116.15746967435608,116.91704953250022,240226800
2020-10-13,117.9297866821289,122.10748196874272,116.51774842489904,121.99062070958496,262330500
2020-10-14,118.01746368408205,119.8092921898273,116.48856378941026,117.8324351687192,150712000
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187876,112559200
2020-10-16,115.9042739868164,118.36804952245832,115.69977228869678,118.10511346082514,115393800
2020-10-19,112.94385528564452,117.26761901216874,112.6322326077899,116.81966187710712,120639300
2020-10-20,114.4338150024414,115.86533440236694,112.60302505220344,113.15810324506523,124423700
2020-10-21,113.81053924560548,115.60236752064498,113.40152850485114,113.6157704572297,89946000
2020-10-22,112.71986389160156,114.94991651803686,111.5902271321482,114.37535784081967,101988000
2020-10-23,112.0284423828125,113.49891513985666,111.28833585593556,113.34310011117962,82572600
2020-10-26,112.03819274902344,113.49892534064216,109.92499395326573,111.02541726060738,111850700
2020-10-27,113.54762268066406,114.20982181518612,111.54155210976089,112.4666798665226,92276800
2020-10-28,108.28897857666016,112.40824796037596,108.19159788494272,112.03819835998142,143937800
2020-10-29,112.30111694335938,113.86897045793135,109.26279059723784,109.42834593101288,146129200
2020-10-30,106.01023864746094,109.058298117793,104.90008242224502,108.15264357304628,190272600
2020-11-02,105.92259216308594,107.78259533653008,104.51055354833466,106.25369543303232,122866900
2020-11-03,107.5488739013672,108.57138225685796,105.8836396398506,106.78929414309684,107624400
2020-11-04,111.94080352783205,112.56404883306529,109.4088685466132,111.15201031363652,138235500
2020-11-05,115.91400146484376,116.48856015953854,113.8105503527892,114.86227219398133,126387100
2020-11-06,115.78231811523438,116.27981870511474,113.28502829338407,115.42137974783128,114457900
2020-11-09,113.4703598022461,119.0014527698893,113.20697761247202,117.54795729060731,154515300
2020-11-10,113.12895965576172,114.70926801417984,111.3340322401338,112.7192506326525,138023400
2020-11-11,116.56272888183594,116.69929856290511,113.5874523242692,114.31907880534963,112295000
2020-11-12,116.28956604003906,117.57722808905324,115.6652454976375,116.68952534133676,103162300
2020-11-13,116.33834075927734,116.7382926065819,114.98239392252158,116.51393137193214,81581900
2020-11-16,117.35287475585938,118.0259659670156,115.2555443037328,116.00667744857007,91183000
2020-11-17,116.46514892578124,117.71378992768877,116.04568289146974,116.6212327722634,74271000
2020-11-18,115.1384735107422,116.88462258409794,115.10920964823984,115.70426632741368,76322100
2020-11-19,115.7335433959961,116.14325240275552,113.94837315477304,114.70926343660877,74113000
2020-11-20,114.4653778076172,115.86034568136424,114.41660718303844,115.73353312647382,73604300
2020-11-23,111.0608901977539,114.73853654084122,110.9633414959256,114.30931332180998,127959300
2020-11-24,112.34852600097656,113.01186743695231,109.83172989602558,111.11939925040834,113874200
2020-11-25,113.18746185302734,113.88982427274505,112.34852978975202,112.71922520154048,76499200
2020-11-27,113.73375701904295,114.61171017176824,113.37282609805314,113.71425025675508,46691300
2020-11-30,116.1334991455078,118.00646092624498,113.94836962549256,114.1044534951316,169410200
2020-12-01,119.71359252929688,120.44521894311592,117.06998331379602,118.04548519888807,127728200
2020-12-02,120.06478118896484,120.34767764614222,117.9284295476018,119.0307440662674,89004200
2020-12-03,119.92820739746094,120.74762543083594,119.21608772727546,120.49399284991507,78967600
2020-12-04,119.25508880615234,119.85014546839597,118.54296925474208,119.59651292977875,78260400
2020-12-07,120.7183609008789,121.51827216632051,119.25510804147432,119.31363577425404,86712000
2020-12-08,121.3329086303711,121.91821565194306,120.0745104419721,121.3231589711694,82225500
2020-12-09,118.79660034179688,122.864440798915,118.03571017773018,121.47923011856346,115089200
2020-12-10,120.22084045410156,120.83541135490304,117.20654344679436,117.54796759030177,81312200
2020-12-11,119.41118621826172,119.75261038065898,117.5967521638208,119.43069298076075,86939800
2020-12-14,118.79660034179688,120.32813777119684,118.56248200881195,119.59651146844232,79184500
2020-12-15,124.74717712402344,124.76669132932152,121.089045091943,121.29389959264086,157243700
2020-12-16,124.67887115478516,125.22514973070716,123.45949401746824,124.28867642483368,98208600
2020-12-17,125.54708099365234,126.40552735664411,124.90324622140852,125.7421783802478,94359800
2020-12-18,123.55706024169922,125.93728698989182,123.03028838222276,125.80071733474844,192541500
2020-12-21,125.0886001586914,125.16664209419945,120.42570242817166,121.95724006069578,121251600
2020-12-22,128.649169921875,131.11718805054522,126.47379039741485,128.38578029311114,168904800
2020-12-23,127.75172424316406,129.18569821705117,127.57612617627444,128.92232344418136,88223700
2020-12-24,128.73696899414062,130.19047198118514,127.88828722259836,128.1028988014902,54930100
2020-12-28,133.3413543701172,133.97542463818004,130.23925065126556,130.70750227088905,124486200
2020-12-29,131.5659637451172,135.3899301990958,131.04894882181017,134.66806816994003,121047300
2020-12-30,130.444091796875,132.6584848793838,130.13192410023277,132.2585255999266,96452100
2020-12-31,129.43934631347656,131.4391281363561,128.4931083029186,130.79529332577445,99116600
2021-01-04,126.2397003173828,130.33680518621807,123.65461887853952,130.24901359048766,143301900
2021-01-05,127.80049896240234,128.51262606882628,125.28370226628849,125.73243969109018,97664900
2021-01-06,123.49853515625,127.83952293982476,123.28392355422082,124.59109992908554,155088000
2021-01-07,127.71271514892578,128.40532809171646,124.7276815251643,125.21543250643197,109578200
2021-01-08,128.8149871826172,129.3807798877027,127.03956715442062,129.18566766286617,105158200
2021-01-11,125.82022094726562,126.98107049808904,125.35198424007667,126.0250828794601,100384500
2021-01-12,125.64463806152344,126.51283409054386,123.75216213905772,125.351984536971,91951100
2021-01-13,127.68341064453124,128.2296891880967,125.34221263354388,125.60558736242255,88636800
2021-01-14,125.751953125,127.79074851750292,125.60561890945137,127.59565111508242,90221800
2021-01-15,124.02530670166016,127.0298542364412,123.88873703576,125.6251291671953,111598500
2021-01-19,124.69839477539062,125.55684110809314,123.8301987834441,124.64961670921872,90757300
2021-01-20,128.7954864501953,129.2442237752779,125.40074474969568,125.50805053058666,104319500
2021-01-21,133.51693725585938,136.24834549078827,130.31729228736415,130.5221542310992,120150900
2021-01-22,135.66307067871094,136.423961050122,131.7122845902433,132.94141175521978,114459400
2021-01-25,139.41871643066406,141.53555356505598,133.19501014057846,139.5650506326583,157611700
2021-01-26,139.65281677246094,140.7648880340617,137.90666052106042,140.08203987079344,98390600
2021-01-27,138.57977294921875,140.76490217618246,136.9702010537378,139.9162055519511,140843800
2021-01-28,133.73153686523438,138.51150456888308,133.35109176240107,136.1020139559467,142621100
2021-01-29,128.7272491455078,133.39014746675434,127.0201206630646,132.5024370834889,177523800
2021-02-01,130.85385131835938,132.06347928298393,127.72248302270896,130.4734060941197,106239800
2021-02-02,131.6829833984375,132.97063793703109,131.31228797923288,132.40484514955168,83305400
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900
2021-02-04,134.0242156982422,134.03396535939603,131.2928071922982,132.96092211829657,84183100
2021-02-05,133.60897827148438,134.2537751308866,132.72972066845895,134.1853957164029,75693800
2021-02-08,133.7555389404297,133.80438990060523,131.81138402031524,132.8958097444442,71297200
2021-02-09,132.8762664794922,134.703191022344,132.71996427692022,133.47221241675678,76774200
2021-02-10,132.27052307128906,133.833663961926,131.30332796814562,133.3354051630871,73046600
2021-02-11,132.01651000976562,133.24747331483033,130.6878448154924,132.76875790925305,64280000
2021-02-12,132.2509765625,132.4072936292859,130.60969208289595,131.2544888029758,60145100
2021-02-16,130.12123107910156,132.87624896678753,129.73043835612685,132.3682407877475,80576300
2021-02-17,127.8253936767578,129.17360272871937,126.48696376166149,128.22595070048854,97918500
2021-02-18,126.7214126586914,127.00472433071492,124.47440301601212,126.22315381492852,96856700
2021-02-19,126.87772369384766,127.69838099168602,125.83238479543854,127.23920884062578,87668800
2021-02-22,123.09690856933594,126.73119944348444,122.70612324188583,125.06059198229508,103916400
2021-02-23,122.96012115478516,123.79053522480318,115.6622326225289,120.9085077307379,158273000
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900
2021-02-25,118.20233917236328,123.5463093432761,117.76271033657684,121.80732245880864,148199500
2021-02-26,118.4661102294922,121.97339123226033,118.40748759144724,119.76546069067268,164560400
2021-03-01,124.8456573486328,124.98243108447949,119.96085977236709,120.89874001257697,116307900
2021-03-02,122.23717498779295,125.75422768741775,122.12970884679918,125.45137262840404,102260900
2021-03-03,119.24767303466795,122.81357666599573,119.03274075416354,121.9343116337546,112966300
2021-03-04,117.36212921142578,120.75217949810704,115.88692589442265,118.94480611156877,178155000
2021-03-05,118.62242889404295,119.13045204315196,114.8611360499832,118.1925717528084,153766600
2021-03-08,113.67900848388672,118.212099986244,113.53246306756203,118.1437131191071,154376600
2021-03-09,118.3000259399414,119.24767787685906,116.05302349253787,116.28749169278656,129525800
2021-03-10,117.2156219482422,119.35515851076174,116.69782707332044,118.88622205333716,111943300
2021-03-11,119.14997863769533,120.37117800154545,118.466109975383,119.71661693138805,103026500
2021-03-12,118.24140167236328,118.37817539980496,116.41449226141692,117.62591989887572,88105100
2021-03-15,121.13322448730467,121.14299617078105,117.64547884730646,118.61267426397926,92403800
2021-03-16,122.6768035888672,124.28878824765124,121.8463895081631,122.80380564002115,115227900
2021-03-17,121.88546752929688,122.96012147290102,119.5212199090365,121.19182718884684,111932600
2021-03-18,117.75293731689452,120.34188170191756,117.54777669894918,120.048790845647,121229700
2021-03-19,117.2253646850586,118.63218870661474,116.9225096345994,117.13744191051596,185549500
2021-03-22,120.54703521728516,121.01597906896608,117.4891545867303,117.55754145534942,111912300
2021-03-23,119.71662139892578,121.37744961429632,119.3258360971887,120.48842032011387,95467100
2021-03-24,117.32305145263672,120.0683124511043,117.3035155441106,119.9901539097823,88530500
2021-03-25,117.81155395507812,118.85690787694334,116.25819177713336,116.78575085274012,98844700
2021-03-26,118.41727447509766,118.68105774613927,116.18003605408884,117.57708860681974,94071200
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200
2021-03-30,117.13744354248048,117.62592328414752,116.12140478537988,117.3426041395475,85671900
2021-03-31,119.33560180664062,120.67403152206796,118.35864232800029,118.84712206732044,118323800
2021-04-01,120.16603088378906,121.31884351073732,119.66777940043076,120.81082779797158,75089100
2021-04-05,122.99919891357422,123.25321046309428,120.2344018212396,121.0159723796355,88651200
2021-04-06,123.30205535888672,124.20085629367988,122.75496043398816,123.585374503169,80171300
2021-04-07,124.95311737060548,124.97265328036532,122.25670715358332,122.93081157124116,83466700
2021-04-08,127.35643005371094,127.38573764361068,125.55882830617732,125.97891369955217,88844600
2021-04-09,129.9356231689453,129.97469499267643,126.48695706989602,126.80935551775303,106686700
2021-04-12,128.2161865234375,129.78909211563084,127.62024055602956,129.46669365058517,91420000
2021-04-13,131.33267211914062,131.55738356076128,128.89027311455447,129.38853205211117,91266500
2021-04-14,128.98794555664062,131.88951610349488,128.62647535688865,131.83090092593696,87222800
2021-04-15,131.40106201171875,131.88954179614893,130.56087618621004,130.7367366603593,89347100
2021-04-16,131.0688934326172,131.56713742369558,130.2091642804324,131.20566716980846,84922400
